Full Name,Email,External Id,Phone,Country,Status,City,Signup At,Consent Marketing,Brand Code,Deleted At,Suppressed Until,Notes
Lerato Berrada,nancy.mwangi.kar353@vg-eval.test,CT-000353,0722822606,ZA,active,Durban,2026-04-10T07:38:24Z,1,KAROO,,,
Seán O’Connor,yassine.benali.kar6842@vg-eval.test,CT-006842,025718673349,ZA,active,Pretoria,2026-01-22T19:39:12Z,f,KAROO,,,
Mary Elidrissi,alice.benali.kar3601@vg-eval.test,CT-003601,0714078084,ZA,active,Pretoria,2026-04-04T08:02:28Z,0,KAROO,,,
Amina Njoroge,james.njoroge.kar1761@vg-eval.test,CT-001761,0721222266,ZA,active,East London,2026-02-05T22:52:44Z,true,KAROO,,,
Peter Fassi,nancy.berrada.kar10423@vg-eval.test,CT-010423,+254 718 494 936,ZA,active,Gqeberha,2026-02-14T16:46:38Z,false,KAROO,,,
George Dlamini,sarah.pretorius.kar6269@vg-eval.test,CT-006269,0716568845,ZA,active,Johannesburg,2026-04-01T00:09:49Z,f,KAROO,,,
Rachid Kamau,michael.odhiambo.kar10907@vg-eval.test,CT-010907,+254 724 266 326,ZA,active,Cape Town,2026-03-18T00:11:24Z,false,KAROO,,,
Pieter Cheruiyot,daniel.barasa.kar5575@vg-eval.test,CT-005575,+254 734 602 595,ZA,active,Cape Town,2026-03-15T16:10:33Z,TRUE,KAROO,,,
Simon Berrada,johan.alaoui.kar10118@vg-eval.test,CT-010118,025731801435,ZA,active,Gqeberha,2026-03-31T17:38:42Z,Y,KAROO,,,
Joan Dlamini,paul.vermeulen.kar4035@vg-eval.test,CT-004035,+254 701 747 954,ZA,active,Pretoria,2026-01-18T23:53:54Z,true,KAROO,,,
Sarah Mokoena,kevin.naidoo.kar12185@vg-eval.test,CT-012185,0717591877,ZA,active,Gqeberha,2026-02-15T04:53:31Z,no,KAROO,,,
Rachid Vermeulen,sarah.fassi.kar6124@vg-eval.test,CT-006124,254-734-440933,ZA,active,Durban,2026-02-10T15:30:50Z,Y,KAROO,,,
Pieter Tazi,sipho.kiptoo.kar10393@vg-eval.test,CT-010393,0716464740,ZA,unsubscribed,Pretoria,2026-03-17T23:55:20Z,FALSE,KAROO,,,
Victor Bennani,lucy.nkosi.kar118@vg-eval.test,CT-000118,025708058764,ZA,active,East London,2026-01-14T18:56:01Z,1,KAROO,,,
Nomsa Kimani,dennis.kimani.kar4545@vg-eval.test,CT-004545,0715776225,ZA,active,East London,2026-02-21T01:16:42Z,no,KAROO,,,
Lerato Odhiambo,faith.naidoo.kar7074@vg-eval.test,CT-007074,025733465680,ZA,active,Bloemfontein,2026-01-05T18:03:18Z,false,KAROO,,,
Dennis Bennani,alice.fassi.kar8874@vg-eval.test,CT-008874,025724260081,ZA,unsubscribed,Bloemfontein,2026-01-01T16:18:28Z,true,KAROO,,,
Grace Wafula,rachid.alaoui.kar4505@vg-eval.test,CT-004505,0716624268,ZA,active,Durban,2026-01-22T09:18:36Z,false,KAROO,,,
Lucy Otieno,brian.tazi.kar7153@vg-eval.test,CT-007153,0708284630,ZA,active,Johannesburg,2026-01-27T19:02:17Z,Y,KAROO,,,
Omar Tazi,omar.njoroge.kar1279@vg-eval.test,CT-001279,+254 700 120 055,ZA,active,Bloemfontein,2026-01-27T17:13:51Z,false,KAROO,,,
Layla Elidrissi,esther.zahra.kar8646@vg-eval.test,CT-008646,025727902783,ZA,active,Pretoria,2026-01-18T08:51:45Z,true,KAROO,,,
Zanele Bennani,johan.kiptoo.kar2627@vg-eval.test,CT-002627,+254 737 617 101,ZA,active,Durban,2026-02-16T16:32:55Z,FALSE,KAROO,,,
Joan Alaoui,SARAH.NAIDOO.KAR2465@VG-EVAL.TEST,CT-002465,0702420663,ZA,active,Gqeberha,2026-01-12T20:03:33Z,yes,KAROO,,,
Sipho Cheruiyot,brian.odhiambo.kar2630@vg-eval.test,CT-002630,025733724426,ZA,active,Johannesburg,2026-01-06T23:05:37Z,f,KAROO,,,
Ann Alaoui,paul.otieno.kil56654@vg-eval.test,CT-005823,+254 733 707 752,ZA,bounced,Johannesburg,2026-02-28T13:59:41Z,Y,KAROO,,,
Daniel Mwangi,zanele.naidoo.kar6081@vg-eval.test,CT-006081,0733513518,ZA,active,Johannesburg,2026-01-26T23:45:03Z,no,KAROO,,,
Pieter Mutua,mercy.dlamini.kil73986@vg-eval.test,CT-007337,0735833363,ZA,active,Durban,2026-04-04T02:35:51Z,true,KAROO,,,
Ruth Alaoui,faith.dlamini.kar7764@vg-eval.test,CT-007764,254-716-230754,ZA,active,Pretoria,2026-02-06T21:22:10Z,true,KAROO,,,
Rachid Vermeulen,lerato.barasa.kar2284@vg-eval.test,CT-002284,254-707-562511,ZA,active,Johannesburg,2026-03-24T18:03:15Z,TRUE,KAROO,,,
Nomsa Njoroge,thandi.otieno.kar5314@vg-eval.test,CT-005314,025700455341,ZA,active,Pretoria,2026-04-14T15:58:06Z,1,KAROO,,,
James Naidoo,david.haddad.kar3936@vg-eval.test,CT-003936,254-737-108908,ZA,active,Durban,2026-03-02T06:03:21Z,Y,KAROO,,,
Yassine Okoth,salma.kamau.kar1708@vg-eval.test,CT-001708,254-704-998957,ZA,active,Polokwane,2026-02-22T23:46:36Z,f,KAROO,,,
Yassine Wanjiru,sarah.otieno.kar5002@vg-eval.test,CT-005002,025728904067,ZA,bounced,Bloemfontein,2026-01-02T03:43:02Z,true,KAROO,,,
Nancy Barasa,john.mutua.kar11325@vg-eval.test,CT-011325,0721811177,ZA,active,Polokwane,2026-04-05T22:00:46Z,true,KAROO,,,
Faith Dlamini,nomsa.dlamini.kil10771@vg-eval.test,CT-002291,+254 707 585 798,ZA,active,Johannesburg,2026-03-13T16:48:32Z,no,KAROO,,,
Esther Wafula,nancy.mwangi.kil29675@vg-eval.test,CT-000539,+254 737 427 266,ZA,unsubscribed,Cape Town,2026-04-07T01:09:30Z,yes,KAROO,,,
Sarah Mokoena,mercy.naidoo.kar8976@vg-eval.test,CT-008976,254-712-299231,ZA,active,Johannesburg,2026-03-14T01:01:33Z,yes,KAROO,,,
Johan Nkosi,john.barasa.kar10836@vg-eval.test,CT-010836,254-720-226159,ZA,active,Cape Town,2026-02-08T22:18:38Z,0,KAROO,,,
Esther Naidoo,mary.berrada.kar10682@vg-eval.test,CT-010682,025738512896,ZA,active,Bloemfontein,2026-03-09T01:22:30Z,f,KAROO,,,
Peter Njoroge,amina.pretorius.kar12192@vg-eval.test,CT-012192,254-707-603978,ZA,active,Polokwane,2026-03-17T17:36:43Z,0,KAROO,,,
Mercy Mutua,lucy.vermeulen.kar3754@vg-eval.test,CT-003754,025711713923,ZA,unsubscribed,Gqeberha,2026-01-16T17:24:45Z,FALSE,KAROO,,,
Karim Mutua,omar.zahra.kil76535@vg-eval.test,CT-009918,025711074337,ZA,active,Durban,2026-01-05T07:16:11Z,false,KAROO,,,
Layla Vermeulen,faith.nkosi.kar8866@vg-eval.test,CT-008866,025733413733,ZA,active,Johannesburg,2026-04-09T01:31:57Z,1,KAROO,,,
Brian Cheruiyot,faith.barasa.kar11381@vg-eval.test,CT-011381,0708410158,ZA,active,Polokwane,2026-04-05T03:39:14Z,f,KAROO,,,
Sarah Mutua,sarah.otieno.kar8450@vg-eval.test,CT-008450,025730378610,ZA,active,East London,2026-03-23T19:24:32Z,0,KAROO,,,
Lucy Okoth,mercy.fassi.kar7865@vg-eval.test,CT-007865,0711564028,ZA,active,Bloemfontein,2026-01-12T05:51:14Z,TRUE,KAROO,,,
Lucy Kiptoo,victor.njoroge.kar9981@vg-eval.test,CT-009981,0731050615,ZA,active,Cape Town,2026-03-10T04:44:11Z,0,KAROO,,,
Samuel Achieng,paul.achieng.kar4472@vg-eval.test,CT-004472,254-732-437364,ZA,active,Cape Town,2026-01-09T08:32:59Z,yes,KAROO,,,
Karim Kimani,dennis.odhiambo.kar7479@vg-eval.test,CT-007479,+254 725 226 273,ZA,active,Cape Town,2026-02-10T00:34:08Z,f,KAROO,,,
Mary Benali,kevin.mwangi.kar2235@vg-eval.test,CT-002235,+254 708 609 342,ZA,active,Johannesburg,2026-03-11T22:48:56Z,false,KAROO,,,
Paul Vermeulen,fatima.berrada.kar11696@vg-eval.test,CT-011696,254-719-384058,ZA,active,East London,2026-01-29T07:42:15Z,TRUE,KAROO,,,
John Nkosi,johan.berrada.kar10990@vg-eval.test,CT-010990,025710095790,ZA,active,Gqeberha,2026-04-15T05:34:17Z,1,KAROO,,,
Dennis Njoroge,yassine.fassi.kar4108@vg-eval.test,CT-004108,254-737-488560,ZA,active,Bloemfontein,2026-03-06T21:15:40Z,no,KAROO,,,
Dennis Nkosi,layla.barasa.kar8303@vg-eval.test,CT-008303,+254 721 801 589,ZA,active,Polokwane,2026-03-18T05:58:13Z,Y,KAROO,,,
Johan Njenga,ruth.haddad.kar5430@vg-eval.test,CT-005430,025718695866,ZA,active,Durban,2026-02-23T23:34:16Z,true,KAROO,,,
Pieter Elidrissi,ann.pretorius.kar4746@vg-eval.test,CT-004746,025701351605,ZA,active,Gqeberha,2026-02-25T01:56:12Z,no,KAROO,,,
George Otieno,salma.mwangi.kar5664@vg-eval.test,CT-005664,254-737-790740,ZA,active,Johannesburg,2026-01-24T20:43:26Z,Y,KAROO,,,
Ruth Njenga,rachid.odhiambo.kar5785@vg-eval.test,CT-005785,0709834726,ZA,active,Johannesburg,2026-03-31T12:54:32Z,true,KAROO,,,
Grace Odhiambo,michael.nkosi.kil25901@vg-eval.test,CT-001583,+254 722 243 359,ZA,active,Cape Town,2026-03-18T21:56:43Z,f,KAROO,,,
Lerato Achieng,peter.otieno.kar8603@vg-eval.test,CT-008603,+254 709 436 876,ZA,active,Gqeberha,2026-02-12T07:30:56Z,TRUE,KAROO,,,
Alice Pretorius,samuel.wafula.kil63742@vg-eval.test,CT-009035,+254 714 333 066,ZA,active,Gqeberha,2026-03-25T14:39:42Z,TRUE,KAROO,,,
CT-900652,Mercy Vermeulen,z562@vg-eval.test,0712000000,ZZ,City,2026-02-01,active,true
Alice Dlamini,amina.vermeulen.kil33703@vg-eval.test,CT-008262,025701545823,ZA,active,Pretoria,2026-03-16T18:11:53Z,true,KAROO,,,
John Mokoena,zanele.zahra.kar9102@vg-eval.test,CT-009102,025717117266,ZA,active,Pretoria,2026-01-24T13:03:37Z,FALSE,KAROO,,,
Ruth Naidoo,johan.naidoo.kar6014@vg-eval.test,CT-006014,025729160996,ZA,active,Johannesburg,2026-02-12T00:08:10Z,1,KAROO,,,
Lucy Kiptoo,zanele.dlamini.kar8879@vg-eval.test,CT-008879,+254 731 233 141,ZA,unsubscribed,East London,2026-02-07T17:32:46Z,1,KAROO,,,
Isaac Achieng,brian.njenga.kar7107@vg-eval.test,CT-007107,+254 734 295 958,ZA,active,Bloemfontein,2026-03-13T19:48:59Z,true,KAROO,,,
Esther Wanjiru,caroline.mwangi.kar4084@vg-eval.test,CT-004084,254-702-037880,ZA,bounced,Polokwane,2026-01-01T10:36:19Z,yes,KAROO,,,
Michael Kiptoo,layla.otieno.kar4555@vg-eval.test,CT-004555,+254 703 715 150,ZA,active,Durban,2026-03-20T07:48:38Z,f,KAROO,,,
Karim Achieng,rose.njoroge.kil3839@vg-eval.test,CT-001641,0724373182,ZA,active,Polokwane,2026-02-22T17:22:32Z,true,KAROO,,,
Mary Benali,grace.nkosi.kar1628@vg-eval.test,CT-001628,254-712-443128,ZA,active,Johannesburg,2026-03-08T14:17:54Z,TRUE,KAROO,,,
Salma Kiptoo,zanele.otieno.kar7789@vg-eval.test,CT-007789,0725723600,ZA,active,Gqeberha,2026-01-10T15:15:35Z,FALSE,KAROO,,,
Salma Alaoui,layla.zahra.kar10622@vg-eval.test,CT-010622,025737965292,ZA,active,East London,2026-04-03T09:00:10Z,false,KAROO,,,
Pieter Otieno,johan.bennani.kar4002@vg-eval.test,CT-004002,025703516916,ZA,active,Durban,2026-01-04T08:59:46Z,false,KAROO,,,
Fatima Elidrissi,simon.elidrissi.kar7636@vg-eval.test,CT-007636,254-713-938340,ZA,active,Bloemfontein,2026-03-09T09:49:44Z,1,KAROO,,,
Mercy Zahra,isaac.tazi.kar12022@vg-eval.test,CT-012022,025727897666,ZA,active,Bloemfontein,2026-02-19T15:22:45Z,TRUE,KAROO,,,
Victor Achieng,isaac.kiptoo.kil70499@vg-eval.test,CT-004701,0734866024,ZA,active,Polokwane,2026-01-14T22:17:18Z,0,KAROO,,,
Ann Alaoui,daniel.alaoui.kar8366@vg-eval.test,CT-008366,025723209143,ZA,active,Bloemfontein,2026-04-03T03:54:18Z,false,KAROO,,,
Lucy Achieng,alice.alaoui.kar9859@vg-eval.test,CT-009859,+254 731 916 906,ZA,active,Gqeberha,2026-03-30T17:32:00Z,Y,KAROO,,,
Zanele Otieno,ruth.mutua.kar10989@vg-eval.test,CT-010989,0724868135,ZA,active,Pretoria,2026-03-23T07:22:00Z,f,KAROO,,,
Kevin Njoroge,diana.naidoo.kar12074@vg-eval.test,CT-012074,025739107169,ZA,active,Cape Town,2026-02-25T01:40:30Z,Y,KAROO,,,
Rose Fassi,nancy.otieno.kar3142@vg-eval.test,CT-003142,025734703581,ZA,unsubscribed,Pretoria,2026-02-04T20:38:18Z,TRUE,KAROO,,,
David Berrada,sarah.odhiambo.kar9380@vg-eval.test,CT-009380,254-726-400359,ZA,active,Pretoria,2026-02-12T08:01:33Z,f,KAROO,,,
George Barasa,mercy.elidrissi.kar253@vg-eval.test,CT-000253,0700343208,ZA,active,Gqeberha,2026-03-27T16:52:48Z,no,KAROO,,,
Samuel Benali,simon.dlamini.kar11864@vg-eval.test,CT-011864,254-708-807567,ZA,active,Johannesburg,2026-01-18T09:22:14Z,Y,KAROO,,,
Rachid Tazi,sarah.elidrissi.kar10224@vg-eval.test,CT-010224,254-719-172378,ZA,active,Cape Town,2026-01-31T21:47:27Z,false,KAROO,,,
Fatima Bennani,esther.mwangi.kar11486@vg-eval.test,CT-011486,025701295854,ZA,unsubscribed,Pretoria,2026-04-04T08:04:06Z,Y,KAROO,,,
John Odhiambo,thandi.odhiambo.kar7350@vg-eval.test,CT-007350,025738289403,ZA,active,Polokwane,2026-01-24T09:26:11Z,f,KAROO,,,
Lerato Njoroge,james.bennani.kar9755@vg-eval.test,CT-009755,+254 725 194 249,ZA,active,Polokwane,2026-04-07T04:21:57Z,0,KAROO,,,
Daniel Alaoui,isaac.dlamini.kar11714@vg-eval.test,CT-011714,025733596894,ZA,active,Bloemfontein,2026-02-13T12:51:02Z,TRUE,KAROO,,,
Layla Haddad,john.tazi.kar11356@vg-eval.test,CT-011356,254-711-890217,ZA,unsubscribed,Gqeberha,2026-03-29T11:23:44Z,Y,KAROO,,,
Omar Dlamini,joan.otieno.kar8435@vg-eval.test,CT-008435,+254 712 384 046,ZA,active,Polokwane,2026-01-09T17:37:54Z,no,KAROO,,,
Amina Mokoena,pieter.mwangi.kar3109@vg-eval.test,CT-003109,0728359098,ZA,active,Johannesburg,2026-03-05T19:30:48Z,1,KAROO,,,
Michael Elidrissi,nancy.haddad.kil63380@vg-eval.test,CT-006303,+254 707 738 530,ZA,active,Durban,2026-01-18T01:09:02Z,false,KAROO,,,
Zanele Cheruiyot,caroline.otieno.kar3039@vg-eval.test,CT-003039,+254 717 025 817,ZA,active,East London,2026-01-29T01:35:47Z,yes,KAROO,,,
Omar Alaoui,samuel.benali.kar3906@vg-eval.test,CT-003906,025704540147,ZA,active,Bloemfontein,2026-03-08T08:11:13Z,false,KAROO,,,
Fatima Wafula,sipho.otieno.kar4530@vg-eval.test,CT-004530,025716328194,ZA,active,Durban,2026-01-27T23:32:54Z,0,KAROO,,,
Nomsa Berrada,brian.kiptoo.kar10185@vg-eval.test,CT-010185,0739306765,ZA,active,Johannesburg,2026-03-18T07:28:54Z,yes,KAROO,,,
Faith Otieno,simon.alaoui.kar1314@vg-eval.test,CT-001314,025702678064,ZA,active,Johannesburg,2026-02-18T20:08:33Z,0,KAROO,,,
Lerato Bennani,omar.alaoui.kar11171@vg-eval.test,CT-011171,+254 709 587 722,ZA,active,Cape Town,2026-01-20T09:27:32Z,FALSE,KAROO,,,
Pieter Benali,caroline.kimani.kar7791@vg-eval.test,CT-007791,+254 729 823 829,ZA,active,Bloemfontein,2026-04-08T17:51:22Z,false,KAROO,,,
Yassine Mutua,sipho.mutua.kar12033@vg-eval.test,CT-012033,0727750272,ZA,active,East London,2026-01-25T03:36:34Z,yes,KAROO,,,
Zanele Zahra,layla.odhiambo.kar2224@vg-eval.test,CT-002224,254-737-117577,ZA,active,Durban,2026-03-26T01:21:44Z,true,KAROO,,,
Ruth Mutua,victor.nkosi.kar5539@vg-eval.test,CT-005539,+254 706 485 910,ZA,active,Cape Town,2026-01-24T21:15:53Z,0,KAROO,,,
Layla Naidoo,yassine.berrada.kar1459@vg-eval.test,CT-001459,+254 727 554 357,ZA,active,Durban,2026-01-26T13:31:14Z,FALSE,KAROO,,,
Lerato Alaoui,nomsa.cheruiyot.kar4943@vg-eval.test,CT-004943,+254 710 550 447,ZA,active,Polokwane,2026-02-16T23:03:05Z,1,KAROO,,,
George Kamau,george.naidoo.kar3511@vg-eval.test,CT-003511,+254 716 729 007,ZA,active,Durban,2026-02-10T04:51:19Z,yes,KAROO,,,
George Zahra,james.kamau.kil49537@vg-eval.test,CT-005186,025714740758,ZA,active,Gqeberha,2026-02-18T20:05:17Z,no,KAROO,,,
Lerato Achieng,salma.njoroge.kar5707@vg-eval.test,CT-005707,+254 713 946 593,ZA,active,Polokwane,2026-02-01T16:36:23Z,TRUE,KAROO,,,
Joan Cheruiyot,karim.mwangi.kar8932@vg-eval.test,CT-008932,254-720-773474,ZA,active,Polokwane,2026-01-19T19:04:01Z,1,KAROO,,,
Johan Naidoo,ann.vermeulen.kar11484@vg-eval.test,CT-011484,254-715-414531,ZA,active,Pretoria,2026-02-02T21:39:01Z,FALSE,KAROO,,,
Brian Naidoo,ruth.nkosi.kar7028@vg-eval.test,CT-007028,254-725-055198,ZA,active,Polokwane,2026-04-13T14:37:21Z,true,KAROO,,,
Sarah Njoroge,omar.njenga.kar4916@vg-eval.test,CT-004916,254-730-429075,ZA,active,Pretoria,2026-04-08T14:04:25Z,true,KAROO,,,
Mercy Wanjiru,james.nkosi.kar10665@vg-eval.test,CT-010665,0731630979,ZA,unsubscribed,Cape Town,2026-03-17T01:53:04Z,0,KAROO,,,
Omar Kamau,sarah.pretorius.kar5998@vg-eval.test,CT-005998,025733556086,ZA,active,Gqeberha,2026-03-19T07:54:22Z,0,KAROO,,,
Mercy Benali,lerato.nkosi.kar1696@vg-eval.test,CT-001696,254-735-683824,ZA,active,Bloemfontein,2026-02-02T02:01:12Z,true,KAROO,,,
Peter Benali,nomsa.odhiambo.kar5819@vg-eval.test,CT-005819,+254 716 499 550,ZA,active,Polokwane,2026-03-12T14:38:31Z,false,KAROO,,,
Kevin Alaoui,nancy.cheruiyot.kar6022@vg-eval.test,CT-006022,025722337452,ZA,active,Johannesburg,2026-01-14T06:19:38Z,0,KAROO,,,
Fatima Naidoo,daniel.odhiambo.kar2745@vg-eval.test,CT-002745,0703611895,ZA,active,Johannesburg,2026-04-09T00:21:35Z,1,KAROO,,,
Layla Otieno,joan.cheruiyot.kar813@vg-eval.test,CT-000813,0721899943,ZA,active,East London,2026-02-22T11:42:31Z,false,KAROO,,,
Faith Vermeulen,lucy.vermeulen.kar2883@vg-eval.test,CT-002883,+254 739 416 111,ZA,active,Gqeberha,2026-01-11T04:05:47Z,false,KAROO,,,
Simon Nkosi,alice.cheruiyot.kar1800@vg-eval.test,CT-001800,254-721-407559,ZA,active,Bloemfontein,2026-01-12T16:48:51Z,no,KAROO,,,
Mary Njoroge,amina.zahra.kar9542@vg-eval.test,CT-009542,025728281321,ZA,active,Bloemfontein,2026-04-08T20:47:47Z,false,KAROO,,,
Joan Tazi,joan.zahra.kar2004@vg-eval.test,CT-002004,254-724-089658,ZA,bounced,Durban,2026-02-28T03:04:59Z,f,KAROO,,,
Amina Dlamini,sipho.barasa.kar319@vg-eval.test,CT-000319,+254 706 008 548,ZA,active,East London,2026-02-17T11:59:22Z,FALSE,KAROO,,,
Ann Vermeulen,grace.wafula.kar7445@vg-eval.test,CT-007445,0724867882,ZA,active,Cape Town,2026-04-04T10:46:06Z,0,KAROO,,,
James Tazi,kevin.zahra.kar12119@vg-eval.test,CT-012119,+254 725 598 148,ZA,active,Durban,2026-01-13T20:37:03Z,yes,KAROO,,,
Yassine Fassi,johan.fassi.kar4978@vg-eval.test,CT-004978,025729739808,ZA,active,Bloemfontein,2026-01-10T19:34:08Z,0,KAROO,,,
Peter Bennani,james.odhiambo.kar9876@vg-eval.test,CT-009876,254-705-791686,ZA,active,Johannesburg,2026-02-23T13:19:48Z,yes,KAROO,,,
Joan Tazi,david.dlamini.kar2374@vg-eval.test,CT-002374,025718466868,ZA,active,Johannesburg,2026-02-01T15:55:29Z,0,KAROO,,,
Diana Elidrissi,joan.okoth.kar4808@vg-eval.test,CT-004808,254-707-051304,ZA,active,Polokwane,2026-02-19T21:27:51Z,false,KAROO,,,
Mary Njoroge,thandi.cheruiyot.kar5074@vg-eval.test,CT-005074,025716282963,ZA,unsubscribed,Johannesburg,2026-04-10T20:24:42Z,TRUE,KAROO,,,
Brian Haddad,diana.mwangi.kar879@vg-eval.test,CT-000879,+254 723 018 861,ZA,active,Cape Town,2026-01-17T17:16:29Z,false,KAROO,,,
Zanele Otieno,PAUL.WANJIRU.KAR3668@VG-EVAL.TEST,CT-003668,254-719-663811,ZA,active,East London,2026-02-11T01:09:52Z,no,KAROO,,,
Daniel Bennani,layla.mwangi.kar10444@vg-eval.test,CT-010444,254-704-343936,ZA,active,Gqeberha,2026-03-27T17:13:56Z,false,KAROO,,,
Paul Kamau,david.benali.kar4143@vg-eval.test,CT-004143,+254 706 614 743,ZA,active,Pretoria,2026-04-10T01:42:00Z,yes,KAROO,,,
Omar Haddad,nomsa.benali.kar9740@vg-eval.test,CT-009740,254-716-597733,ZA,active,Bloemfontein,2026-03-10T07:02:32Z,Y,KAROO,,,
Nomsa Tazi,sarah.tazi.kar255@vg-eval.test,CT-000255,+254 726 576 454,ZA,active,Bloemfontein,2026-04-05T07:24:31Z,0,KAROO,,,
Nancy Fassi,lucy.wanjiru.kar2432@vg-eval.test,CT-002432,254-727-912754,ZA,active,Polokwane,2026-01-18T23:43:56Z,1,KAROO,,,
Nomsa Pretorius,isaac.mutua.kar11689@vg-eval.test,CT-011689,0725282947,ZA,active,East London,2026-02-19T20:45:18Z,true,KAROO,,,
Brian Naidoo,michael.kimani.kar11721@vg-eval.test,CT-011721,0716493820,ZA,active,East London,2026-03-04T00:39:02Z,true,KAROO,,,
Thandi Wanjiru,thandi.mutua.kar3522@vg-eval.test,CT-003522,025722407724,ZA,active,Pretoria,2026-01-09T22:29:51Z,FALSE,KAROO,,,
Diana Fassi,ruth.mwangi.kar9871@vg-eval.test,CT-009871,+254 737 250 474,ZA,active,Durban,2026-02-11T02:37:59Z,yes,KAROO,,,
Salma Alaoui,fatima.njoroge.kil68518@vg-eval.test,CT-006728,254-703-445181,ZA,active,Durban,2026-02-06T00:49:28Z,false,KAROO,,,
Joan Odhiambo,mary.mutua.kar2595@vg-eval.test,CT-002595,+254 708 438 259,ZA,active,Pretoria,2026-04-07T01:52:08Z,no,KAROO,,,
Joan Cheruiyot,amina.dlamini.kar4439@vg-eval.test,CT-004439,+254 726 223 322,ZA,active,Pretoria,2026-01-14T21:28:35Z,FALSE,KAROO,,,
Omar Otieno,sipho.elidrissi.kar6443@vg-eval.test,CT-006443,+254 733 950 020,ZA,bounced,Johannesburg,2026-03-06T17:46:45Z,Y,KAROO,,,
Rose Fassi,joan.mwangi.kar9237@vg-eval.test,CT-009237,0730007417,ZA,active,East London,2026-02-09T07:27:26Z,no,KAROO,,,
Karim Kimani,victor.alaoui.kar1248@vg-eval.test,CT-001248,254-715-409529,ZA,active,Gqeberha,2026-01-20T12:26:53Z,0,KAROO,,,
Thandi Nkosi,amina.nkosi.kar9177@vg-eval.test,CT-009177,0723793256,ZA,active,Polokwane,2026-01-29T17:56:34Z,true,KAROO,,,
Nomsa Mwangi,sarah.njenga.kar584@vg-eval.test,CT-000584,254-705-924459,ZA,active,Bloemfontein,2026-01-31T05:29:04Z,f,KAROO,,,
Caroline Fassi,karim.bennani.kil45097@vg-eval.test,CT-000710,025730190215,ZA,active,Pretoria,2026-02-20T09:33:10Z,1,KAROO,,,
George Cheruiyot,kevin.kamau.kar3115@vg-eval.test,CT-003115,+254 723 275 105,ZA,bounced,Gqeberha,2026-02-16T21:30:11Z,false,KAROO,,,
Lerato Bennani,samuel.naidoo.kar7708@vg-eval.test,CT-007708,254-710-117788,ZA,active,Durban,2026-02-05T10:15:37Z,TRUE,KAROO,,,
Ruth Bennani,ruth.dlamini.kar2490@vg-eval.test,CT-002490,025717583032,ZA,active,Durban,2026-01-10T08:07:54Z,1,KAROO,,,
Diana Mutua,isaac.kiptoo.kar1066@vg-eval.test,CT-001066,025725821578,ZA,active,Bloemfontein,2026-01-08T22:48:29Z,true,KAROO,,,
Karim Berrada,esther.njenga.kar7108@vg-eval.test,CT-007108,254-722-988130,ZA,active,Polokwane,2026-03-23T01:17:09Z,TRUE,KAROO,,,
Salma Kimani,nancy.dlamini.kil25713@vg-eval.test,CT-001960,254-711-923415,ZA,active,Pretoria,2026-02-03T13:22:16Z,no,KAROO,,,
Rose Odhiambo,diana.benali.kar8914@vg-eval.test,CT-008914,025720590206,ZA,active,Polokwane,2026-04-06T15:24:27Z,yes,KAROO,,,
Lucy Benali,david.wanjiru.kar11910@vg-eval.test,CT-011910,025726758909,ZA,active,East London,2026-01-27T00:34:08Z,true,KAROO,,,
Rose Elidrissi,thandi.mutua.kar381@vg-eval.test,CT-000381,0733266141,ZA,active,Durban,2026-02-19T10:58:50Z,1,KAROO,,,
Salma Kiptoo,david.njoroge.kar12395@vg-eval.test,CT-012395,+254 711 276 626,ZA,active,Johannesburg,2026-02-22T10:02:57Z,no,KAROO,,,
Lucy Naidoo,amina.dlamini.kar1566@vg-eval.test,CT-001566,025737742969,ZA,active,East London,2026-01-05T20:19:05Z,f,KAROO,,,
Esther Dlamini,thandi.nkosi@vg-eval.test,CT-000051,+254 706 598 449,ZA,active,Pretoria,2026-03-08T18:05:14Z,TRUE,KAROO,,,
Salma Otieno,lerato.benali.kar7552@vg-eval.test,CT-007552,254-729-459304,ZA,active,Durban,2026-02-21T08:15:46Z,Y,KAROO,,,
Simon Kiptoo,dennis.wanjiru.kar11318@vg-eval.test,CT-011318,025703850593,ZA,bounced,Durban,2026-04-05T00:43:26Z,true,KAROO,,,
Samuel Odhiambo,dennis.nkosi.kar7425@vg-eval.test,CT-007425,0724820128,ZA,active,Gqeberha,2026-01-29T17:06:14Z,0,KAROO,,,
Rose Pretorius,amina.njenga.kar6777@vg-eval.test,CT-006777,0701161873,ZA,active,Gqeberha,2026-02-14T12:20:19Z,1,KAROO,,,
George Wanjiru,james.vermeulen.kar4809@vg-eval.test,CT-004809,0724395984,ZA,active,Cape Town,2026-03-09T11:48:30Z,0,KAROO,,,
Esther Zahra,johan.elidrissi.kil50014@vg-eval.test,CT-011669,0707179855,ZA,active,Pretoria,2026-02-01T00:46:33Z,f,KAROO,,,
Nancy Haddad,rose.achieng.kar8370@vg-eval.test,CT-008370,025726813331,ZA,active,Cape Town,2026-03-07T16:05:12Z,FALSE,KAROO,,,
Sarah Vermeulen,nancy.kiptoo.kar6466@vg-eval.test,CT-006466,025729712282,ZA,active,Durban,2026-01-22T09:32:08Z,Y,KAROO,,,
Salma Wafula,omar.benali.kil58288@vg-eval.test,CT-003903,+254 717 673 505,ZA,active,Gqeberha,2026-03-23T04:20:59Z,false,KAROO,,,
